linkId,planPhraseId,planPeriodType,phraseDomainCode,phraseDomain,ageYears,phraseNo,abilityCode,abilityDomain,categoryCode,categoryName,abilityName,relationType,weight,status,sortOrder,note
LINK-PLAN-TERM-4-Q2-002-003,PLAN-TERM-4-Q2-002,TERM,0,総合,4,2,2101006,人間関係,2101,自立心,自信をもった行動,TERM_DIRECTION,2,active,80420203,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q2-002-004,PLAN-TERM-4-Q2-002,TERM,0,総合,4,2,1101003,健康,1101,健康な心と体,見通しをもった計画的な遊び,TERM_DIRECTION,1,active,80420204,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q2-003-001,PLAN-TERM-4-Q2-003,TERM,0,総合,4,3,2104003,人間関係,2104,社会生活との関わり,人との多様な関わり方への気付き,TERM_DIRECTION,3,active,80420301,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q2-003-002,PLAN-TERM-4-Q2-003,TERM,0,総合,4,3,2104002,人間関係,2104,社会生活との関わり,地域の人々との触れ合い,TERM_DIRECTION,2,active,80420302,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q2-003-003,PLAN-TERM-4-Q2-003,TERM,0,総合,4,3,4102001,言葉,4102,言葉による伝え合い,保育士と友達との心の交流,TERM_DIRECTION,2,active,80420303,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q2-003-004,PLAN-TERM-4-Q2-003,TERM,0,総合,4,3,5101001,表現,5101,豊かな感性と表現,感動を体験して感性を働かせる,TERM_DIRECTION,1,active,80420304,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q2-004-001,PLAN-TERM-4-Q2-004,TERM,0,総合,4,4,4102004,言葉,4102,言葉による伝え合い,経験や考えの言語表現,TERM_DIRECTION,3,active,80420401,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q2-004-002,PLAN-TERM-4-Q2-004,TERM,0,総合,4,4,4102006,言葉,4102,言葉による伝え合い,言葉による伝え合いの楽しみ,TERM_DIRECTION,2,active,80420402,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q2-004-003,PLAN-TERM-4-Q2-004,TERM,0,総合,4,4,2102001,人間関係,2102,協同性,友達と思いや考えを共有,TERM_DIRECTION,2,active,80420403,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q2-004-004,PLAN-TERM-4-Q2-004,TERM,0,総合,4,4,5101003,表現,5101,豊かな感性と表現,自己で表現することの実践,TERM_DIRECTION,1,active,80420404,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q2-005-001,PLAN-TERM-4-Q2-005,TERM,0,総合,4,5,3103002,環境,3103,自然との関わり・生命尊重,自然の変化を感じ取る感性,TERM_DIRECTION,3,active,80420501,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q2-005-002,PLAN-TERM-4-Q2-005,TERM,0,総合,4,5,3103003,環境,3103,自然との関わり・生命尊重,好奇心や探究心にもとづく表現,TERM_DIRECTION,2,active,80420502,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q2-005-003,PLAN-TERM-4-Q2-005,TERM,0,総合,4,5,3102001,環境,3102,思考力の芽生え,身近な事象への主体的な関わり,TERM_DIRECTION,2,active,80420503,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q2-005-004,PLAN-TERM-4-Q2-005,TERM,0,総合,4,5,5101001,表現,5101,豊かな感性と表現,感動を体験して感性を働かせる,TERM_DIRECTION,1,active,80420504,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q3-001-001,PLAN-TERM-4-Q3-001,TERM,0,総合,4,1,2102002,人間関係,2102,協同性,友達との共通目的の形成,TERM_DIRECTION,3,active,80430101,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q3-001-002,PLAN-TERM-4-Q3-001,TERM,0,総合,4,1,2102004,人間関係,2102,協同性,協力して行動する力,TERM_DIRECTION,2,active,80430102,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q3-001-003,PLAN-TERM-4-Q3-001,TERM,0,総合,4,1,2102005,人間関係,2102,協同性,友達と充実感持った達成,TERM_DIRECTION,2,active,80430103,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q3-001-004,PLAN-TERM-4-Q3-001,TERM,0,総合,4,1,1101003,健康,1101,健康な心と体,見通しをもった計画的な遊び,TERM_DIRECTION,1,active,80430104,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q3-002-001,PLAN-TERM-4-Q3-002,TERM,0,総合,4,2,2103006,人間関係,2103,道徳性・規範意識の芽生え,ルールの創出と遵守,TERM_DIRECTION,3,active,80430201,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q3-002-002,PLAN-TERM-4-Q3-002,TERM,0,総合,4,2,2103004,人間関係,2103,道徳性・規範意識の芽生え,規範の必要性の理解,TERM_DIRECTION,2,active,80430202,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q3-002-003,PLAN-TERM-4-Q3-002,TERM,0,総合,4,2,1101004,健康,1101,健康な心と体,健康と安全を育む遊び習慣,TERM_DIRECTION,2,active,80430203,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q3-002-004,PLAN-TERM-4-Q3-002,TERM,0,総合,4,2,2102004,人間関係,2102,協同性,協力して行動する力,TERM_DIRECTION,1,active,80430204,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q3-003-001,PLAN-TERM-4-Q3-003,TERM,0,総合,4,3,5101002,表現,5101,豊かな感性と表現,素材や表現方法への気付き,TERM_DIRECTION,3,active,80430301,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q3-003-002,PLAN-TERM-4-Q3-003,TERM,0,総合,4,3,5101003,表現,5101,豊かな感性と表現,自己で表現することの実践,TERM_DIRECTION,2,active,80430302,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q3-003-003,PLAN-TERM-4-Q3-003,TERM,0,総合,4,3,3103001,環境,3103,自然との関わり・生命尊重,自然に触れて感動する体験,TERM_DIRECTION,2,active,80430303,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q3-003-004,PLAN-TERM-4-Q3-003,TERM,0,総合,4,3,5101001,表現,5101,豊かな感性と表現,感動を体験して感性を働かせる,TERM_DIRECTION,1,active,80430304,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q3-004-001,PLAN-TERM-4-Q3-004,TERM,0,総合,4,4,1101004,健康,1101,健康な心と体,健康と安全を育む遊び習慣,TERM_DIRECTION,3,active,80430401,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q3-004-002,PLAN-TERM-4-Q3-004,TERM,0,総合,4,4,1101002,健康,1101,健康な心と体,のびのびと心身を動かす遊び,TERM_DIRECTION,2,active,80430402,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q3-004-003,PLAN-TERM-4-Q3-004,TERM,0,総合,4,4,2101002,人間関係,2101,自立心,しなければならないことの自覚,TERM_DIRECTION,2,active,80430403,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q3-004-004,PLAN-TERM-4-Q3-004,TERM,0,総合,4,4,2101006,人間関係,2101,自立心,自信をもった行動,TERM_DIRECTION,1,active,80430404,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q3-005-001,PLAN-TERM-4-Q3-005,TERM,0,総合,4,5,2103005,人間関係,2103,道徳性・規範意識の芽生え,感情調整と折り合い,TERM_DIRECTION,3,active,80430501,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q3-005-002,PLAN-TERM-4-Q3-005,TERM,0,総合,4,5,2103003,人間関係,2103,道徳性・規範意識の芽生え,共感と他者視点,TERM_DIRECTION,2,active,80430502,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q3-005-003,PLAN-TERM-4-Q3-005,TERM,0,総合,4,5,4102006,言葉,4102,言葉による伝え合い,言葉による伝え合いの楽しみ,TERM_DIRECTION,2,active,80430503,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q3-005-004,PLAN-TERM-4-Q3-005,TERM,0,総合,4,5,2104004,人間関係,2104,社会生活との関わり,相手の気持ちを考えた関わり,TERM_DIRECTION,1,active,80430504,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q4-001-001,PLAN-TERM-4-Q4-001,TERM,0,総合,4,1,2101004,人間関係,2101,自立心,諦めずにやり遂げる力,TERM_DIRECTION,3,active,80440101,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q4-001-002,PLAN-TERM-4-Q4-001,TERM,0,総合,4,1,2101005,人間関係,2101,自立心,達成感の獲得,TERM_DIRECTION,2,active,80440102,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q4-001-003,PLAN-TERM-4-Q4-001,TERM,0,総合,4,1,5101006,表現,5101,豊かな感性と表現,表現への意欲・モチベーション,TERM_DIRECTION,2,active,80440103,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q4-001-004,PLAN-TERM-4-Q4-001,TERM,0,総合,4,1,1101001,健康,1101,健康な心と体,主体的・充実感ある遊び,TERM_DIRECTION,1,active,80440104,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q4-002-001,PLAN-TERM-4-Q4-002,TERM,0,総合,4,2,2102004,人間関係,2102,協同性,協力して行動する力,TERM_DIRECTION,3,active,80440201,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q4-002-002,PLAN-TERM-4-Q4-002,TERM,0,総合,4,2,2102005,人間関係,2102,協同性,友達と充実感持った達成,TERM_DIRECTION,2,active,80440202,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q4-002-003,PLAN-TERM-4-Q4-002,TERM,0,総合,4,2,2102002,人間関係,2102,協同性,友達との共通目的の形成,TERM_DIRECTION,2,active,80440203,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q4-002-004,PLAN-TERM-4-Q4-002,TERM,0,総合,4,2,4102006,言葉,4102,言葉による伝え合い,言葉による伝え合いの楽しみ,TERM_DIRECTION,1,active,80440204,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q4-003-001,PLAN-TERM-4-Q4-003,TERM,0,総合,4,3,2101006,人間関係,2101,自立心,自信をもった行動,TERM_DIRECTION,3,active,80440301,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q4-003-002,PLAN-TERM-4-Q4-003,TERM,0,総合,4,3,2101005,人間関係,2101,自立心,達成感の獲得,TERM_DIRECTION,2,active,80440302,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q4-003-003,PLAN-TERM-4-Q4-003,TERM,0,総合,4,3,2101001,人間関係,2101,自立心,主体的な環境への参加,TERM_DIRECTION,2,active,80440303,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q4-003-004,PLAN-TERM-4-Q4-003,TERM,0,総合,4,3,1101003,健康,1101,健康な心と体,見通しをもった計画的な遊び,TERM_DIRECTION,1,active,80440304,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q4-004-001,PLAN-TERM-4-Q4-004,TERM,0,総合,4,4,5101003,表現,5101,豊かな感性と表現,自己で表現することの実践,TERM_DIRECTION,3,active,80440401,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q4-004-002,PLAN-TERM-4-Q4-004,TERM,0,総合,4,4,5101004,表現,5101,豊かな感性と表現,協同表現の楽しみ,TERM_DIRECTION,2,active,80440402,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q4-004-003,PLAN-TERM-4-Q4-004,TERM,0,総合,4,4,2102004,人間関係,2102,協同性,協力して行動する力,TERM_DIRECTION,2,active,80440403,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q4-004-004,PLAN-TERM-4-Q4-004,TERM,0,総合,4,4,5101005,表現,5101,豊かな感性と表現,表現の喜びと達成感,TERM_DIRECTION,2,active,80440404,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q4-005-001,PLAN-TERM-4-Q4-005,TERM,0,総合,4,5,1101003,健康,1101,健康な心と体,見通しをもった計画的な遊び,TERM_DIRECTION,3,active,80440501,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q4-005-002,PLAN-TERM-4-Q4-005,TERM,0,総合,4,5,2101002,人間関係,2101,自立心,しなければならないことの自覚,TERM_DIRECTION,2,active,80440502,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q4-005-003,PLAN-TERM-4-Q4-005,TERM,0,総合,4,5,2101006,人間関係,2101,自立心,自信をもった行動,TERM_DIRECTION,2,active,80440503,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-4-Q4-005-004,PLAN-TERM-4-Q4-005,TERM,0,総合,4,5,2101003,人間関係,2101,自立心,自力で考え工夫する力,TERM_DIRECTION,1,active,80440504,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q1-001-001,PLAN-TERM-5-Q1-001,TERM,0,総合,5,1,2101003,人間関係,2101,自立心,自力で考え工夫する力,TERM_DIRECTION,3,active,80510101,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q1-001-002,PLAN-TERM-5-Q1-001,TERM,0,総合,5,1,1101003,健康,1101,健康な心と体,見通しをもった計画的な遊び,TERM_DIRECTION,2,active,80510102,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q1-001-003,PLAN-TERM-5-Q1-001,TERM,0,総合,5,1,2101006,人間関係,2101,自立心,自信をもった行動,TERM_DIRECTION,2,active,80510103,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q1-001-004,PLAN-TERM-5-Q1-001,TERM,0,総合,5,1,2102004,人間関係,2102,協同性,協力して行動する力,TERM_DIRECTION,1,active,80510104,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q1-002-001,PLAN-TERM-5-Q1-002,TERM,0,総合,5,2,4102004,言葉,4102,言葉による伝え合い,経験や考えの言語表現,TERM_DIRECTION,3,active,80510201,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q1-002-002,PLAN-TERM-5-Q1-002,TERM,0,総合,5,2,4102001,言葉,4102,言葉による伝え合い,保育士と友達との心の交流,TERM_DIRECTION,2,active,80510202,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q1-002-003,PLAN-TERM-5-Q1-002,TERM,0,総合,5,2,2104003,人間関係,2104,社会生活との関わり,人との多様な関わり方への気付き,TERM_DIRECTION,2,active,80510203,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q1-002-004,PLAN-TERM-5-Q1-002,TERM,0,総合,5,2,2101006,人間関係,2101,自立心,自信をもった行動,TERM_DIRECTION,1,active,80510204,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q1-003-001,PLAN-TERM-5-Q1-003,TERM,0,総合,5,3,2104005,人間関係,2104,社会生活との関わり,役立つ喜びと地域への親しみ,TERM_DIRECTION,3,active,80510301,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q1-003-002,PLAN-TERM-5-Q1-003,TERM,0,総合,5,3,2101002,人間関係,2101,自立心,しなければならないことの自覚,TERM_DIRECTION,2,active,80510302,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q1-003-003,PLAN-TERM-5-Q1-003,TERM,0,総合,5,3,2102004,人間関係,2102,協同性,協力して行動する力,TERM_DIRECTION,2,active,80510303,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q1-003-004,PLAN-TERM-5-Q1-003,TERM,0,総合,5,3,3101005,環境,3101,社会生活との関わり,社会とのつながりの意識,TERM_DIRECTION,1,active,80510304,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q1-004-001,PLAN-TERM-5-Q1-004,TERM,0,総合,5,4,3103002,環境,3103,自然との関わり・生命尊重,自然の変化を感じ取る感性,TERM_DIRECTION,3,active,80510401,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q1-004-002,PLAN-TERM-5-Q1-004,TERM,0,総合,5,4,3102001,環境,3102,思考力の芽生え,身近な事象への主体的な関わり,TERM_DIRECTION,2,active,80510402,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q1-004-003,PLAN-TERM-5-Q1-004,TERM,0,総合,5,4,4102004,言葉,4102,言葉による伝え合い,経験や考えの言語表現,TERM_DIRECTION,2,active,80510403,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q1-004-004,PLAN-TERM-5-Q1-004,TERM,0,総合,5,4,4102006,言葉,4102,言葉による伝え合い,言葉による伝え合いの楽しみ,TERM_DIRECTION,1,active,80510404,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q1-005-001,PLAN-TERM-5-Q1-005,TERM,0,総合,5,5,2102003,人間関係,2102,協同性,協働的な思考と工夫,TERM_DIRECTION,3,active,80510501,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q1-005-002,PLAN-TERM-5-Q1-005,TERM,0,総合,5,5,2102004,人間関係,2102,協同性,協力して行動する力,TERM_DIRECTION,3,active,80510502,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q1-005-003,PLAN-TERM-5-Q1-005,TERM,0,総合,5,5,4102006,言葉,4102,言葉による伝え合い,言葉による伝え合いの楽しみ,TERM_DIRECTION,2,active,80510503,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q1-005-004,PLAN-TERM-5-Q1-005,TERM,0,総合,5,5,3102003,環境,3102,思考力の芽生え,思考・予測・工夫する力,TERM_DIRECTION,1,active,80510504,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q2-001-001,PLAN-TERM-5-Q2-001,TERM,0,総合,5,1,1101002,健康,1101,健康な心と体,のびのびと心身を動かす遊び,TERM_DIRECTION,3,active,80520101,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q2-001-002,PLAN-TERM-5-Q2-001,TERM,0,総合,5,1,1101001,健康,1101,健康な心と体,主体的・充実感ある遊び,TERM_DIRECTION,2,active,80520102,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q2-001-003,PLAN-TERM-5-Q2-001,TERM,0,総合,5,1,5101001,表現,5101,豊かな感性と表現,感動を体験して感性を働かせる,TERM_DIRECTION,1,active,80520103,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q2-001-004,PLAN-TERM-5-Q2-001,TERM,0,総合,5,1,1101004,健康,1101,健康な心と体,健康と安全を育む遊び習慣,TERM_DIRECTION,1,active,80520104,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q2-002-001,PLAN-TERM-5-Q2-002,TERM,0,総合,5,2,1101004,健康,1101,健康な心と体,健康と安全を育む遊び習慣,TERM_DIRECTION,3,active,80520201,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q2-002-002,PLAN-TERM-5-Q2-002,TERM,0,総合,5,2,2101003,人間関係,2101,自立心,自力で考え工夫する力,TERM_DIRECTION,2,active,80520202,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q2-002-003,PLAN-TERM-5-Q2-002,TERM,0,総合,5,2,2101002,人間関係,2101,自立心,しなければならないことの自覚,TERM_DIRECTION,2,active,80520203,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q2-002-004,PLAN-TERM-5-Q2-002,TERM,0,総合,5,2,1101003,健康,1101,健康な心と体,見通しをもった計画的な遊び,TERM_DIRECTION,1,active,80520204,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q2-003-001,PLAN-TERM-5-Q2-003,TERM,0,総合,5,3,2102003,人間関係,2102,協同性,協働的な思考と工夫,TERM_DIRECTION,3,active,80520301,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q2-003-002,PLAN-TERM-5-Q2-003,TERM,0,総合,5,3,2102004,人間関係,2102,協同性,協力して行動する力,TERM_DIRECTION,3,active,80520302,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q2-003-003,PLAN-TERM-5-Q2-003,TERM,0,総合,5,3,2102002,人間関係,2102,協同性,友達との共通目的の形成,TERM_DIRECTION,2,active,80520303,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q2-003-004,PLAN-TERM-5-Q2-003,TERM,0,総合,5,3,3101005,環境,3101,社会生活との関わり,社会とのつながりの意識,TERM_DIRECTION,1,active,80520304,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q2-004-001,PLAN-TERM-5-Q2-004,TERM,0,総合,5,4,4102004,言葉,4102,言葉による伝え合い,経験や考えの言語表現,TERM_DIRECTION,3,active,80520401,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q2-004-002,PLAN-TERM-5-Q2-004,TERM,0,総合,5,4,4102005,言葉,4102,言葉による伝え合い,相手の話を注意深く聴く力,TERM_DIRECTION,2,active,80520402,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q2-004-003,PLAN-TERM-5-Q2-004,TERM,0,総合,5,4,2103003,人間関係,2103,道徳性・規範意識の芽生え,共感と他者視点,TERM_DIRECTION,2,active,80520403,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q2-004-004,PLAN-TERM-5-Q2-004,TERM,0,総合,5,4,4102006,言葉,4102,言葉による伝え合い,言葉による伝え合いの楽しみ,TERM_DIRECTION,2,active,80520404,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q2-005-001,PLAN-TERM-5-Q2-005,TERM,0,総合,5,5,3103002,環境,3103,自然との関わり・生命尊重,自然の変化を感じ取る感性,TERM_DIRECTION,3,active,80520501,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q2-005-002,PLAN-TERM-5-Q2-005,TERM,0,総合,5,5,3102003,環境,3102,思考力の芽生え,思考・予測・工夫する力,TERM_DIRECTION,2,active,80520502,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q2-005-003,PLAN-TERM-5-Q2-005,TERM,0,総合,5,5,5101003,表現,5101,豊かな感性と表現,自己で表現することの実践,TERM_DIRECTION,1,active,80520503,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q2-005-004,PLAN-TERM-5-Q2-005,TERM,0,総合,5,5,3103003,環境,3103,自然との関わり・生命尊重,好奇心や探究心にもとづく表現,TERM_DIRECTION,2,active,80520504,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q3-001-001,PLAN-TERM-5-Q3-001,TERM,0,総合,5,1,2102002,人間関係,2102,協同性,友達との共通目的の形成,TERM_DIRECTION,3,active,80530101,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q3-001-002,PLAN-TERM-5-Q3-001,TERM,0,総合,5,1,2102004,人間関係,2102,協同性,協力して行動する力,TERM_DIRECTION,3,active,80530102,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q3-001-003,PLAN-TERM-5-Q3-001,TERM,0,総合,5,1,2102005,人間関係,2102,協同性,友達と充実感持った達成,TERM_DIRECTION,2,active,80530103,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q3-001-004,PLAN-TERM-5-Q3-001,TERM,0,総合,5,1,1101003,健康,1101,健康な心と体,見通しをもった計画的な遊び,TERM_DIRECTION,1,active,80530104,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q3-002-001,PLAN-TERM-5-Q3-002,TERM,0,総合,5,2,2103006,人間関係,2103,道徳性・規範意識の芽生え,ルールの創出と遵守,TERM_DIRECTION,3,active,80530201,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q3-002-002,PLAN-TERM-5-Q3-002,TERM,0,総合,5,2,2102003,人間関係,2102,協同性,協働的な思考と工夫,TERM_DIRECTION,2,active,80530202,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q3-002-003,PLAN-TERM-5-Q3-002,TERM,0,総合,5,2,3102003,環境,3102,思考力の芽生え,思考・予測・工夫する力,TERM_DIRECTION,2,active,80530203,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q3-002-004,PLAN-TERM-5-Q3-002,TERM,0,総合,5,2,2103004,人間関係,2103,道徳性・規範意識の芽生え,規範の必要性の理解,TERM_DIRECTION,2,active,80530204,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q3-003-001,PLAN-TERM-5-Q3-003,TERM,0,総合,5,3,5101001,表現,5101,豊かな感性と表現,感動を体験して感性を働かせる,TERM_DIRECTION,3,active,80530301,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q3-003-002,PLAN-TERM-5-Q3-003,TERM,0,総合,5,3,5101003,表現,5101,豊かな感性と表現,自己で表現することの実践,TERM_DIRECTION,2,active,80530302,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q3-003-003,PLAN-TERM-5-Q3-003,TERM,0,総合,5,3,3103001,環境,3103,自然との関わり・生命尊重,自然に触れて感動する体験,TERM_DIRECTION,2,active,80530303,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q3-003-004,PLAN-TERM-5-Q3-003,TERM,0,総合,5,3,5101002,表現,5101,豊かな感性と表現,素材や表現方法への気付き,TERM_DIRECTION,2,active,80530304,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q3-004-001,PLAN-TERM-5-Q3-004,TERM,0,総合,5,4,1101004,健康,1101,健康な心と体,健康と安全を育む遊び習慣,TERM_DIRECTION,3,active,80530401,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q3-004-002,PLAN-TERM-5-Q3-004,TERM,0,総合,5,4,2101002,人間関係,2101,自立心,しなければならないことの自覚,TERM_DIRECTION,2,active,80530402,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q3-004-003,PLAN-TERM-5-Q3-004,TERM,0,総合,5,4,2101003,人間関係,2101,自立心,自力で考え工夫する力,TERM_DIRECTION,2,active,80530403,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q3-004-004,PLAN-TERM-5-Q3-004,TERM,0,総合,5,4,1101003,健康,1101,健康な心と体,見通しをもった計画的な遊び,TERM_DIRECTION,1,active,80530404,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q3-005-001,PLAN-TERM-5-Q3-005,TERM,0,総合,5,5,4102005,言葉,4102,言葉による伝え合い,相手の話を注意深く聴く力,TERM_DIRECTION,3,active,80530501,四半期方針タグ（planned score集計対象外推奨）
